Date,Time,Temp,pH ,ORP,EC,RES,TDS,Salinity,Pressure,D.O.,Turbidity
19-02-2020,09:59:55,20.96,9.26,253.6,444,2252,289,0.21,14.722,152.6,10.9
19-02-2020,10:00:05,20.84,9.24,254.4,444,2252,289,0.21,14.722,151.8,10.1
19-02-2020,10:00:15,20.93,9.27,253.4,441,2268,287,0.21,14.724,152.5,11.3
19-02-2020,10:00:25,20.86,9.25,254.8,441,2268,287,0.21,14.727,153.8,12.1
19-02-2020,10:00:35,20.89,9.22,255,440,2273,286,0.21,14.728,151.4,11.8
19-02-2020,10:00:45,20.97,9.27,254.3,440,2273,286,0.21,14.729,152.7,11.4
19-02-2020,10:00:55,20.89,9.26,255.1,440,2273,286,0.21,14.728,154.5,11.9
19-02-2020,10:01:05,21.08,9.23,255.5,440,2273,286,0.21,14.728,152.5,12.7
19-02-2020,10:01:15,20.98,9.24,254.4,441,2268,287,0.21,14.732,153.2,11.6
19-02-2020,10:01:25,20.97,9.25,253.7,441,2268,287,0.21,14.731,151.7,11.4
19-02-2020,10:01:35,20.97,9.19,257,441,2268,286,0.21,14.732,151.7,11.4
19-02-2020,10:01:45,20.88,9.25,254,440,2273,286,0.21,14.734,149.8,11.8
19-02-2020,10:01:55,20.73,9.16,257.3,441,2268,287,0.21,14.735,143.2,11.9
19-02-2020,10:02:05,20.83,9.2,255.7,441,2268,286,0.21,14.736,144.3,11.4
19-02-2020,10:02:15,20.86,9.14,257.6,440,2273,286,0.21,14.734,148.1,12.3
19-02-2020,10:02:25,20.82,9.1,258.8,441,2268,287,0.21,14.738,145.8,11.2
19-02-2020,10:02:35,20.69,9.14,257.7,441,2268,287,0.21,14.739,141.8,11.8
19-02-2020,10:02:45,20.64,9.09,258.8,442,2262,288,0.21,14.74,140.2,11.4
19-02-2020,10:02:55,20.61,9.09,259.3,442,2262,287,0.21,14.741,138.6,12.3
19-02-2020,10:03:05,20.54,9.05,260.5,442,2262,288,0.21,14.746,136.9,11.8
19-02-2020,10:03:15,20.51,9.03,260.8,443,2257,288,0.21,14.745,137.1,12.2
19-02-2020,10:03:25,20.45,9.01,261.2,443,2257,288,0.21,14.744,135,12.4
19-02-2020,10:03:35,20.45,9.01,261.4,443,2257,288,0.21,14.747,134,12.6
19-02-2020,10:03:45,20.46,9.02,261.2,442,2262,288,0.21,14.748,133.4,12
19-02-2020,10:03:55,20.47,9.03,261.1,442,2262,287,0.21,14.75,133.3,12.2
19-02-2020,10:04:05,20.48,9.03,261.2,442,2262,287,0.21,14.751,133,12.1
19-02-2020,10:04:15,20.47,9.03,261.1,443,2257,288,0.21,14.752,132.6,11.9
19-02-2020,10:04:25,20.47,9.03,261.2,443,2257,288,0.21,14.754,132.7,12.1
19-02-2020,10:04:35,20.53,9.07,260.2,442,2262,287,0.21,14.755,133.5,11.7
19-02-2020,10:04:45,20.56,9.08,259.7,441,2268,287,0.21,14.759,134.8,11.3
19-02-2020,10:04:55,20.51,9.03,260.8,442,2262,287,0.21,14.759,134.3,12.2
19-02-2020,10:05:05,20.53,9.05,260.4,441,2268,287,0.21,14.758,133.7,12.5
19-02-2020,10:05:15,20.57,9.08,259.8,441,2268,287,0.21,14.76,134.3,11.7
19-02-2020,10:05:25,20.57,9.08,259.3,442,2262,287,0.21,14.76,134.8,12.7
19-02-2020,10:05:35,20.59,9.09,258.4,441,2268,287,0.21,14.761,135.5,12.8
19-02-2020,10:05:45,20.62,9.09,258,441,2268,287,0.21,14.765,135.6,12.1
19-02-2020,10:05:55,20.59,9.09,257.9,440,2273,286,0.21,14.766,134.6,11.8
19-02-2020,10:06:05,20.64,9.14,255.4,440,2273,286,0.21,14.766,135.8,11.9
20-02-2020,07:33:39,19.96,8.44,161.1,486,2058,316,0.23,14.51,93.6,15.5
20-02-2020,07:33:49,20.01,8.48,160.7,483,2070,314,0.23,14.509,95.9,14.7
20-02-2020,07:33:59,20.07,8.53,160.2,480,2083,312,0.23,14.511,97.3,16
20-02-2020,07:34:09,20.09,8.57,159.7,477,2096,310,0.23,14.509,97.9,13.3
20-02-2020,07:34:19,20.11,8.58,160.4,476,2101,309,0.23,14.507,99.2,13.9
20-02-2020,07:34:29,20.12,8.61,160.2,475,2105,309,0.23,14.508,99.8,14.1
20-02-2020,07:34:39,20.13,8.62,160.6,472,2119,307,0.23,14.509,101,13.3
20-02-2020,07:34:49,20.17,8.66,160.5,469,2132,305,0.23,14.507,102.6,13.7
20-02-2020,07:34:59,20.23,8.71,160.1,464,2155,302,0.22,14.504,104,12.5
20-02-2020,07:35:09,20.27,8.8,158.5,458,2183,298,0.22,14.506,106.7,12.4
20-02-2020,07:35:19,20.29,8.82,159.1,458,2183,297,0.22,14.505,108.3,13.1
20-02-2020,07:35:29,20.29,8.81,160,459,2179,299,0.22,14.504,109.7,13.2
20-02-2020,07:35:39,20.29,8.82,160,460,2174,299,0.22,14.509,109.7,12.2
20-02-2020,07:35:49,20.29,8.83,160.4,457,2188,297,0.22,14.507,110,12.7
20-02-2020,07:35:59,20.3,8.78,162.4,465,2151,302,0.22,14.509,110.2,13.2
20-02-2020,07:36:09,20.31,8.76,163.1,465,2151,302,0.22,14.51,109.8,12.9
20-02-2020,07:36:19,20.31,8.76,163.7,464,2155,302,0.22,14.511,110,13.7
20-02-2020,07:36:29,20.3,8.77,164,463,2160,301,0.22,14.509,110.1,13
20-02-2020,07:36:39,20.3,8.78,164.4,462,2165,300,0.22,14.51,110.6,12.7
20-02-2020,07:36:49,20.29,8.78,164.9,462,2165,301,0.22,14.508,110.6,12.4
20-02-2020,07:36:59,20.29,8.79,165.5,462,2165,301,0.22,14.508,110.8,12.9
20-02-2020,07:37:09,20.28,8.78,166.1,462,2165,300,0.22,14.504,110.8,12.8
20-02-2020,07:37:19,20.29,8.78,166.6,463,2160,301,0.22,14.506,110.8,13.2
20-02-2020,07:37:29,20.28,8.79,167,460,2174,299,0.22,14.509,110.8,13
20-02-2020,07:37:39,20.28,8.78,167.6,462,2165,300,0.22,14.504,110.6,13.2
20-02-2020,07:37:49,20.28,8.78,168.2,462,2165,300,0.22,14.506,110.6,13.2
20-02-2020,07:37:59,20.27,8.78,168.7,461,2169,300,0.22,14.506,110.6,13.2
20-02-2020,07:38:09,20.28,8.78,169.3,462,2165,301,0.22,14.503,110.6,13.1
20-02-2020,07:38:19,20.27,8.79,169.6,462,2165,300,0.22,14.503,110.6,13.1
20-02-2020,07:38:29,20.27,8.78,170.1,463,2160,301,0.22,14.506,110.6,13.1
20-02-2020,07:38:39,20.28,8.77,170.7,464,2155,301,0.22,14.507,110.6,13
20-02-2020,07:38:49,20.27,8.77,171.1,464,2155,302,0.22,14.506,110.5,12.6
20-02-2020,07:38:59,20.28,8.76,171.7,466,2146,303,0.22,14.506,110.3,13
20-02-2020,07:39:09,20.27,8.76,172.1,466,2146,303,0.22,14.502,110.3,12.6
20-02-2020,07:39:19,20.28,8.75,172.5,467,2141,303,0.23,14.503,110.2,13
20-02-2020,07:39:29,20.27,8.75,172.9,467,2141,303,0.23,14.503,110.2,12.5
20-02-2020,07:39:39,20.28,8.75,173.3,467,2141,303,0.23,14.5,110.3,13.2
20-02-2020,07:39:49,20.28,8.75,173.7,467,2141,303,0.23,14.5,110.1,12.5
20-02-2020,07:39:59,20.27,8.76,173.8,467,2141,303,0.23,14.5,110.2,18.4
20-02-2020,07:40:09,20.28,8.76,174.1,467,2141,303,0.23,14.499,110.3,12.8
20-02-2020,07:40:19,20.28,8.76,174.4,466,2146,303,0.22,14.501,110.3,12.4
20-02-2020,07:40:29,20.27,8.77,174.4,465,2151,302,0.22,14.5,110.5,14.7
20-02-2020,07:40:39,20.28,8.78,174.7,464,2155,302,0.22,14.498,110.7,12.7
20-02-2020,07:40:49,20.27,8.79,174.7,463,2160,301,0.22,14.5,110.8,12.7
20-02-2020,07:40:59,20.28,8.78,175.4,464,2155,302,0.22,14.498,110.8,13.5
20-02-2020,07:41:09,20.28,8.79,175.4,462,2165,301,0.22,14.498,110.9,12.6
20-02-2020,07:41:19,20.27,8.81,175.5,462,2165,300,0.22,14.495,111.3,12.4
20-02-2020,07:41:29,20.27,8.81,175.8,461,2169,299,0.22,14.497,111.4,15
20-02-2020,07:41:39,20.28,8.85,175.2,456,2193,296,0.22,14.499,111.9,12.1
20-02-2020,07:41:49,20.27,8.86,175.5,455,2198,296,0.22,14.499,112.5,12.3
20-02-2020,07:41:59,20.27,8.87,175.8,455,2198,295,0.22,14.501,112.8,12
20-02-2020,07:42:09,20.27,8.87,176.3,454,2203,295,0.22,14.502,113.1,11.7
20-02-2020,07:42:19,20.27,8.87,176.7,455,2198,295,0.22,14.494,113.3,12.5
20-02-2020,07:42:29,20.27,8.88,177,454,2203,295,0.22,14.497,113.5,11.9
20-02-2020,07:42:39,20.27,8.88,177.4,453,2208,295,0.22,14.497,113.7,12
20-02-2020,07:42:49,20.27,8.88,177.9,453,2208,295,0.22,14.499,113.8,12.1
20-02-2020,07:42:59,20.27,8.88,178.4,453,2208,295,0.22,14.499,113.9,11.7
20-02-2020,07:43:09,20.27,8.88,179,453,2208,295,0.22,14.496,113.9,11.9
20-02-2020,07:43:19,20.26,8.88,179.4,453,2208,294,0.22,14.496,114,11.6
20-02-2020,07:43:29,20.27,8.88,179.9,453,2208,295,0.22,14.497,114,11.9
20-02-2020,07:43:39,20.27,8.88,180.3,453,2208,295,0.22,14.497,114.1,11.9
20-02-2020,07:43:49,20.27,8.88,180.7,453,2208,295,0.22,14.494,114,12.3
20-02-2020,07:43:59,20.26,8.88,181.2,453,2208,295,0.22,14.496,114,12.3
20-02-2020,07:44:09,20.26,8.88,181.5,453,2208,295,0.22,14.493,114.1,12
20-02-2020,07:44:19,20.26,8.88,182,453,2208,295,0.22,14.493,114.1,11.8
20-02-2020,07:44:29,20.26,8.88,182.5,453,2208,295,0.22,14.495,114.1,11.6
20-02-2020,07:44:39,20.26,8.88,183,453,2208,295,0.22,14.493,114.1,11.8
20-02-2020,07:44:49,20.26,8.88,183.3,453,2208,295,0.22,14.495,114.1,11.8
20-02-2020,07:44:59,20.25,8.88,183.7,453,2208,295,0.22,14.493,114.1,11.8
20-02-2020,07:45:09,20.25,8.88,184.2,454,2203,295,0.22,14.491,114.1,11.8
20-02-2020,07:45:19,20.25,8.88,184.6,454,2203,295,0.22,14.492,114.1,12
20-02-2020,07:45:29,20.24,8.88,184.8,454,2203,295,0.22,14.491,114.1,11.9
20-02-2020,07:45:39,20.24,8.88,185.3,454,2203,295,0.22,14.493,114.1,12.1
20-02-2020,07:45:49,20.24,8.88,185.6,454,2203,295,0.22,14.492,114.1,11.8
20-02-2020,07:45:59,20.24,8.88,186,454,2203,295,0.22,14.494,114,12
20-02-2020,07:46:09,20.24,8.88,186.4,454,2203,295,0.22,14.494,114,12.1
20-02-2020,07:46:19,20.24,8.88,186.6,454,2203,295,0.22,14.491,114,11.9
20-02-2020,07:46:29,20.24,8.88,187.1,454,2203,295,0.22,14.491,114,11.9
20-02-2020,07:46:39,20.24,8.88,187.3,454,2203,295,0.22,14.49,114,11.8
20-02-2020,07:46:49,20.24,8.88,187.7,454,2203,295,0.22,14.494,114,11.9
20-02-2020,07:46:59,20.24,8.88,188,454,2203,295,0.22,14.491,113.9,12
20-02-2020,07:47:09,20.24,8.88,188.2,454,2203,295,0.22,14.491,113.9,11.7
20-02-2020,07:47:19,20.23,8.88,188.6,454,2203,295,0.22,14.489,113.8,11.8
20-02-2020,07:47:29,20.24,8.87,188.9,454,2203,295,0.22,14.492,113.7,12
20-02-2020,07:47:39,20.23,8.88,189.2,454,2203,295,0.22,14.491,113.7,11.8
20-02-2020,07:47:49,20.23,8.87,189.5,455,2198,295,0.22,14.491,113.6,12
20-02-2020,07:47:59,20.23,8.87,189.9,455,2198,296,0.22,14.488,113.6,15.9
20-02-2020,07:48:09,20.24,8.87,190.2,455,2198,296,0.22,14.492,113.4,12
20-02-2020,07:48:19,20.23,8.86,190.5,456,2193,296,0.22,14.494,113.3,12.3
20-02-2020,07:48:29,20.23,8.85,191,457,2188,297,0.22,14.49,113.1,12.3
20-02-2020,07:48:39,20.23,8.84,191.2,458,2183,297,0.22,14.49,112.8,12.4
20-02-2020,07:48:49,20.23,8.84,191.5,459,2179,298,0.22,14.49,112.7,12.2
20-02-2020,07:48:59,20.23,8.84,191.8,458,2183,298,0.22,14.491,112.6,12.4
20-02-2020,07:49:09,20.23,8.84,191.8,457,2188,297,0.22,14.492,112.6,12.3
20-02-2020,07:49:19,20.23,8.85,191.8,457,2188,297,0.22,14.492,112.7,12.3
20-02-2020,07:49:29,20.23,8.86,191.8,456,2193,296,0.22,14.491,112.8,12.2
20-02-2020,07:49:39,20.23,8.86,191.9,455,2198,296,0.22,14.493,112.9,12
20-02-2020,07:49:49,20.23,8.87,192,455,2198,296,0.22,14.491,113,12.1
20-02-2020,07:49:59,20.23,8.87,192.2,455,2198,296,0.22,14.49,113.1,12.2
20-02-2020,07:50:09,20.23,8.87,192.3,455,2198,296,0.22,14.49,113.1,12.2
20-02-2020,07:50:19,20.23,8.87,192.5,455,2198,295,0.22,14.491,113.1,12.8
20-02-2020,07:50:29,20.23,8.87,192.8,454,2203,295,0.22,14.491,113.2,11.9
20-02-2020,07:50:39,20.23,8.88,192.9,455,2198,296,0.22,14.49,113.3,12
20-02-2020,07:50:49,20.23,8.88,193.1,455,2198,296,0.22,14.492,113.3,11.9
20-02-2020,07:50:59,20.23,8.88,193.3,455,2198,295,0.22,14.489,113.3,11.9
20-02-2020,07:51:09,20.23,8.87,193.5,454,2203,295,0.22,14.488,113.4,12
20-02-2020,07:51:19,20.23,8.88,193.8,454,2203,295,0.22,14.489,113.4,12.1
20-02-2020,07:51:29,20.23,8.88,193.9,454,2203,295,0.22,14.49,113.5,12.9
20-02-2020,07:51:39,20.22,8.88,194,454,2203,295,0.22,14.489,113.5,12
20-02-2020,07:51:49,20.22,8.88,194.3,454,2203,295,0.22,14.489,113.6,12
20-02-2020,07:51:59,20.22,8.89,194.3,454,2203,295,0.22,14.487,113.8,11.8
20-02-2020,07:52:09,20.22,8.89,194.5,454,2203,295,0.22,14.49,113.8,12.5
20-02-2020,07:52:19,20.22,8.89,194.7,453,2208,295,0.22,14.489,113.9,11.8
20-02-2020,07:52:29,20.22,8.89,194.9,453,2208,295,0.22,14.492,114,12
20-02-2020,07:52:39,20.22,8.89,195.1,453,2208,294,0.22,14.492,114.1,11.7
20-02-2020,07:52:49,20.22,8.89,195.3,454,2203,295,0.22,14.49,114.1,12
20-02-2020,07:52:59,20.22,8.89,195.5,453,2208,295,0.22,14.493,114.1,11.8
20-02-2020,07:53:09,20.22,8.89,195.7,453,2208,295,0.22,14.488,114.1,14
20-02-2020,07:53:19,20.22,8.89,196.1,454,2203,295,0.22,14.49,114.1,12.1
20-02-2020,07:53:29,20.22,8.89,196.2,454,2203,295,0.22,14.491,114.1,11.9
20-02-2020,07:53:39,20.22,8.88,196.4,454,2203,295,0.22,14.489,114,11.9
20-02-2020,07:53:49,20.22,8.88,196.7,454,2203,295,0.22,14.491,113.9,12
20-02-2020,07:53:59,20.22,8.88,196.9,454,2203,295,0.22,14.49,113.9,11.8
20-02-2020,07:54:09,20.22,8.88,197.3,455,2198,295,0.22,14.493,113.8,12
20-02-2020,07:54:19,20.22,8.87,197.7,457,2188,297,0.22,14.494,113.6,12.8
20-02-2020,07:54:29,20.22,8.83,198.4,459,2179,299,0.22,14.496,113,13.4
20-02-2020,07:54:39,20.22,8.82,198.4,461,2169,300,0.22,14.495,112.6,12.9
20-02-2020,07:54:49,20.18,8.88,197.3,452,2212,294,0.22,14.493,113.3,19.8
20-02-2020,07:54:59,20.19,8.89,197.5,452,2212,294,0.22,14.497,113.5,16.5
20-02-2020,07:55:09,20.21,8.87,198.2,456,2193,296,0.22,14.495,113.4,18
20-02-2020,07:55:19,20.2,8.89,197.8,453,2208,294,0.22,14.491,113.6,12.9
20-02-2020,07:55:29,20.19,8.89,198,453,2208,295,0.22,14.492,113.7,15.9
20-02-2020,07:55:39,20.21,8.85,198.9,457,2188,297,0.22,14.495,113.4,13.1
20-02-2020,07:55:49,20.2,8.89,198.3,453,2208,295,0.22,14.495,113.7,14.1
20-02-2020,07:55:59,20.2,8.88,198.5,454,2203,295,0.22,14.493,113.6,12.9
20-02-2020,07:56:09,20.2,8.89,198.5,453,2208,295,0.22,14.496,113.7,14.9
20-02-2020,07:56:19,20.2,8.88,198.9,455,2198,296,0.22,14.494,113.7,14.3
20-02-2020,07:56:29,20.2,8.87,199.1,455,2198,296,0.22,14.493,113.5,14
20-02-2020,07:56:39,20.2,8.87,199.3,456,2193,296,0.22,14.493,113.5,13.3
20-02-2020,07:56:49,20.2,8.87,199.4,456,2193,296,0.22,14.493,113.4,15.3
20-02-2020,07:56:59,20.2,8.87,199.5,455,2198,295,0.22,14.493,113.4,14.3
20-02-2020,07:57:09,20.2,8.87,199.6,455,2198,296,0.22,14.492,113.5,14.1
20-02-2020,07:57:19,20.2,8.87,199.6,455,2198,295,0.22,14.489,113.5,14.1
20-02-2020,07:57:29,20.2,8.88,199.7,454,2203,295,0.22,14.493,113.5,13.8
20-02-2020,07:57:39,20.19,8.88,199.8,454,2203,295,0.22,14.491,113.6,15
20-02-2020,07:57:49,20.19,8.88,199.9,453,2208,295,0.22,14.493,113.6,14.8
20-02-2020,07:57:59,20.19,8.89,200,453,2208,294,0.22,14.496,113.6,16
20-02-2020,07:58:09,20.19,8.89,200.2,453,2208,294,0.22,14.492,113.6,14.6
20-02-2020,07:58:19,20.19,8.89,200.2,453,2208,294,0.22,14.491,113.7,13.8
20-02-2020,07:58:29,20.18,8.89,200.5,453,2208,295,0.22,14.497,113.6,15.5
20-02-2020,07:58:39,20.19,8.89,200.6,453,2208,294,0.22,14.493,113.6,14.5
20-02-2020,07:58:49,20.19,8.88,200.8,453,2208,295,0.22,14.494,113.6,13.8
20-02-2020,07:58:59,20.19,8.88,201.1,454,2203,295,0.22,14.495,113.6,15.1
20-02-2020,07:59:09,20.19,8.88,201.3,454,2203,295,0.22,14.493,113.5,14.7
20-02-2020,07:59:19,20.19,8.87,201.4,454,2203,295,0.22,14.491,113.5,13.9
20-02-2020,07:59:29,20.19,8.88,201.5,455,2198,295,0.22,14.49,113.5,13.9
20-02-2020,07:59:39,20.19,8.87,201.6,455,2198,295,0.22,14.494,113.4,15
20-02-2020,07:59:49,20.19,8.87,201.7,454,2203,295,0.22,14.494,113.5,14.1
20-02-2020,07:59:59,20.19,8.88,201.7,454,2203,295,0.22,14.493,113.5,16.1
20-02-2020,08:00:09,20.19,8.88,201.8,453,2208,294,0.22,14.498,113.5,14.2
20-02-2020,08:00:19,20.19,8.89,201.9,453,2208,295,0.22,14.493,113.5,14
20-02-2020,08:00:29,20.18,8.88,202.1,453,2208,295,0.22,14.493,113.6,13.8
20-02-2020,08:00:39,20.18,8.88,202.1,453,2208,295,0.22,14.495,113.6,19.5
20-02-2020,08:00:49,20.18,8.88,202.3,453,2208,295,0.22,14.496,113.6,14.9
20-02-2020,08:00:59,20.18,8.89,202.3,453,2208,295,0.22,14.494,113.6,13.3
20-02-2020,08:01:09,20.18,8.89,202.4,453,2208,294,0.22,14.496,113.7,13.6
20-02-2020,08:01:19,20.18,8.89,202.6,453,2208,294,0.22,14.496,113.7,14.1
20-02-2020,08:01:29,20.18,8.89,202.7,453,2208,294,0.22,14.493,113.7,13.1
20-02-2020,08:01:39,20.18,8.89,202.9,453,2208,294,0.22,14.491,113.7,13.3
20-02-2020,08:01:49,20.18,8.89,203,453,2208,294,0.22,14.491,113.7,14
20-02-2020,08:01:59,20.18,8.89,203.1,453,2208,294,0.22,14.493,113.7,18.4
20-02-2020,08:02:09,20.18,8.89,203.3,453,2208,294,0.22,14.495,113.7,14.5
20-02-2020,08:02:19,20.18,8.89,203.5,453,2208,294,0.22,14.495,113.7,13.9
20-02-2020,08:02:29,20.18,8.89,203.6,453,2208,294,0.22,14.493,113.7,15.7
20-02-2020,08:02:39,20.18,8.89,203.7,453,2208,294,0.22,14.492,113.7,15.1
20-02-2020,08:02:49,20.17,8.89,203.9,453,2208,294,0.22,14.496,113.7,13.4
20-02-2020,08:02:59,20.17,8.89,203.9,453,2208,294,0.22,14.496,113.7,16.8
20-02-2020,08:03:09,20.17,8.89,204.1,453,2208,294,0.22,14.495,113.7,15.5
20-02-2020,08:03:19,20.17,8.89,204.2,453,2208,294,0.22,14.497,113.7,15.7
20-02-2020,08:03:29,20.17,8.89,204.3,453,2208,294,0.22,14.497,113.7,15.7
20-02-2020,08:03:39,20.17,8.89,204.5,453,2208,294,0.22,14.494,113.7,14.7
20-02-2020,08:03:49,20.17,8.89,204.5,453,2208,294,0.22,14.493,113.7,14.8
20-02-2020,08:03:59,20.17,8.89,204.7,453,2208,294,0.22,14.493,113.7,14.8
20-02-2020,08:04:09,20.16,8.9,204.6,453,2208,294,0.22,14.496,113.8,14.2
20-02-2020,08:04:19,20.16,8.9,204.9,453,2208,294,0.22,14.493,113.8,13.4
20-02-2020,08:04:29,20.17,8.89,205,453,2208,294,0.22,14.493,113.8,14
20-02-2020,08:04:39,20.17,8.89,205.2,453,2208,294,0.22,14.493,113.9,13.1
20-02-2020,08:04:49,20.17,8.89,205.2,453,2208,294,0.22,14.494,113.8,13.2
20-02-2020,08:04:59,20.16,8.89,205.3,453,2208,295,0.22,14.494,113.9,12.7
20-02-2020,08:05:09,20.17,8.89,205.3,453,2208,295,0.22,14.493,114,12.9
20-02-2020,08:05:19,20.17,8.89,205.7,454,2203,295,0.22,14.492,114,12.7
20-02-2020,08:05:29,20.17,8.88,206,454,2203,295,0.22,14.493,113.9,14.2
20-02-2020,08:05:39,20.16,8.88,205.8,454,2203,295,0.22,14.495,113.7,12.6
20-02-2020,08:05:49,20.17,8.87,206.3,455,2198,295,0.22,14.492,113.6,13.6
20-02-2020,08:05:59,20.17,8.87,206.3,455,2198,296,0.22,14.492,113.5,13.3
20-02-2020,08:06:09,20.17,8.87,206.5,455,2198,296,0.22,14.493,113.3,14
20-02-2020,08:06:19,20.16,8.85,206.8,456,2193,297,0.22,14.494,113.1,13.1
20-02-2020,08:06:29,20.16,8.85,206.9,457,2188,297,0.22,14.492,112.8,13.6
20-02-2020,08:06:39,20.14,8.83,207.2,458,2183,298,0.22,14.494,112.3,13.5
20-02-2020,08:06:49,20.12,8.8,207.9,463,2160,301,0.22,14.491,111.7,15
20-02-2020,08:06:59,20.09,8.77,208.3,463,2160,301,0.22,14.49,110.6,14.2
20-02-2020,08:07:09,20.09,8.77,208.5,464,2155,302,0.22,14.494,110.4,14.2
20-02-2020,08:07:19,20.13,8.82,207.3,459,2179,299,0.22,14.491,111.2,13.3
20-02-2020,08:07:29,20.14,8.82,207.3,459,2179,298,0.22,14.492,111.2,13.6
20-02-2020,08:07:39,20.14,8.81,207.4,460,2174,299,0.22,14.491,111.1,13.8
20-02-2020,08:07:49,20.13,8.81,207.4,460,2174,299,0.22,14.489,110.9,13.2
20-02-2020,08:07:59,20.12,8.8,207.7,462,2165,300,0.22,14.489,110.7,13.8
20-02-2020,08:08:09,20.12,8.8,207.6,462,2165,300,0.22,14.492,110.5,14.2
20-02-2020,08:08:19,20.11,8.79,207.6,463,2160,301,0.22,14.494,110.2,13.6
20-02-2020,08:08:29,20.1,8.78,208,463,2160,301,0.22,14.494,109.8,14.4
20-02-2020,08:08:39,20.13,8.81,207.1,461,2169,300,0.22,14.494,110.2,14.1
20-02-2020,08:08:49,20.13,8.81,206.9,460,2174,299,0.22,14.496,110.5,13.4
20-02-2020,08:08:59,20.13,8.81,207.1,461,2169,299,0.22,14.494,110.5,14.3
20-02-2020,08:09:09,20.13,8.8,207.2,461,2169,300,0.22,14.492,110.3,14.2
20-02-2020,08:09:19,20.13,8.81,207,461,2169,300,0.22,14.493,110.4,14.5
20-02-2020,08:09:29,20.13,8.81,206.9,461,2169,299,0.22,14.493,110.4,14
20-02-2020,08:09:39,20.13,8.81,206.8,460,2174,299,0.22,14.497,110.5,14.1
20-02-2020,08:09:49,20.14,8.82,206.7,460,2174,299,0.22,14.495,110.6,13.4
20-02-2020,08:09:59,20.13,8.81,206.7,461,2169,300,0.22,14.493,110.6,14.7
20-02-2020,08:10:09,20.13,8.8,206.8,461,2169,300,0.22,14.496,110.4,13.8
20-02-2020,08:10:19,20.12,8.81,206.7,461,2169,300,0.22,14.497,110.3,13.6
20-02-2020,08:10:29,20.13,8.81,206.6,460,2174,299,0.22,14.496,110.5,13.9
20-02-2020,08:10:39,20.14,8.82,206.2,459,2179,299,0.22,14.495,110.7,13.4
20-02-2020,08:10:49,20.14,8.83,206.2,459,2179,298,0.22,14.495,110.9,13.2
20-02-2020,08:10:59,20.14,8.83,206.1,459,2179,298,0.22,14.496,111.1,15.2
20-02-2020,08:11:09,20.14,8.82,206.3,459,2179,299,0.22,14.496,110.9,15.1
20-02-2020,08:11:19,20.14,8.81,206.5,460,2174,299,0.22,14.497,110.9,13.2
20-02-2020,08:11:29,20.14,8.82,206.2,459,2179,299,0.22,14.494,111.1,13.6
20-02-2020,08:11:39,20.14,8.82,206.3,460,2174,299,0.22,14.495,111.1,13.3
20-02-2020,08:11:49,20.14,8.82,206.1,459,2179,298,0.22,14.495,111,13
20-02-2020,08:11:59,20.14,8.82,206.2,460,2174,299,0.22,14.497,111.1,13
20-02-2020,08:12:09,20.14,8.82,206.2,459,2179,299,0.22,14.498,111,13.7
20-02-2020,08:12:19,20.13,8.81,206.3,460,2174,299,0.22,14.496,110.9,13
20-02-2020,08:12:29,20.12,8.81,206.4,461,2169,300,0.22,14.498,110.8,13.6
20-02-2020,08:12:39,20.11,8.79,206.8,463,2160,301,0.22,14.499,110.3,13.8
20-02-2020,08:12:49,20.11,8.79,206.8,463,2160,301,0.22,14.498,110,13.8
20-02-2020,08:12:59,20.11,8.79,206.7,463,2160,301,0.22,14.499,110,13.8
20-02-2020,08:13:09,20.11,8.79,206.7,463,2160,301,0.22,14.498,110,14.2
20-02-2020,08:13:19,20.11,8.79,206.5,463,2160,301,0.22,14.495,109.9,13.6
20-02-2020,08:13:29,20.1,8.78,206.7,463,2160,301,0.22,14.496,109.6,13.7
20-02-2020,08:13:39,20.11,8.78,206.7,464,2155,301,0.22,14.5,109.6,13.9
20-02-2020,08:13:49,20.11,8.78,206.6,464,2155,301,0.22,14.498,109.5,15.6
20-02-2020,08:13:59,20.11,8.78,206.7,464,2155,302,0.22,14.5,109.4,13.6
20-02-2020,08:14:09,20.11,8.78,206.7,464,2155,302,0.22,14.5,109.4,14.2
20-02-2020,08:14:19,20.11,8.77,206.8,465,2151,302,0.22,14.502,109.2,14.1
20-02-2020,08:14:29,20.1,8.77,206.7,465,2151,302,0.22,14.503,109.1,13.9
20-02-2020,08:14:39,20.11,8.77,206.7,464,2155,302,0.22,14.502,109.1,14.7
20-02-2020,08:14:49,20.1,8.78,206.3,464,2155,302,0.22,14.5,109.2,13.5
20-02-2020,08:14:59,20.11,8.78,206.4,464,2155,302,0.22,14.501,109.1,14
20-02-2020,08:15:09,20.11,8.78,206.3,464,2155,302,0.22,14.5,109.2,14
20-02-2020,08:15:19,20.11,8.78,206.2,464,2155,302,0.22,14.5,109.3,13.6
20-02-2020,08:15:29,20.11,8.78,206.1,464,2155,301,0.22,14.503,109.3,13.6
20-02-2020,08:15:39,20.11,8.78,206.2,464,2155,302,0.22,14.503,109.3,14.4
20-02-2020,08:15:49,20.1,8.79,206,464,2155,301,0.22,14.501,109.3,13.4
20-02-2020,08:15:59,20.11,8.79,206,463,2160,301,0.22,14.502,109.3,13.8
20-02-2020,08:16:09,20.11,8.79,205.9,463,2160,301,0.22,14.503,109.4,13.6
